1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,target
0,0,9,5,2,6,0,0,2,1,1,2,15,15,5,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0,1,0,0,0,2,0,1,8,4,0,0,1,0,0,0,0,0,0,0,0,1
0,0,8,8,2,3,1,0,0,1,0,4,8,9,4,0,1,0,1,0,0,0,0,0,0,1
0,0,1,12,0,2,0,0,2,0,0,2,9,13,3,0,1,0,1,0,0,0,0,0,0,1
0,0,0,7,2,3,1,0,0,0,0,3,8,8,3,0,0,0,1,0,0,0,0,0,0,1
0,0,20,8,2,3,0,0,1,1,0,4,16,14,3,0,0,0,0,0,0,1,0,0,0,1
0,0,5,3,0,0,1,0,1,0,0,2,4,7,1,0,0,0,1,1,0,0,0,0,0,1
0,0,8,12,4,7,0,0,2,0,1,3,7,17,10,0,0,0,1,0,0,1,0,0,0,1
0,0,44,0,3,5,1,1,0,1,1,2,24,14,4,1,1,0,0,0,0,0,0,0,0,1
0,0,3,0,1,2,0,0,0,0,0,2,16,7,0,0,0,0,1,0,0,0,0,0,0,1
0,6,0,15,2,3,1,0,0,1,0,2,7,10,3,0,1,0,0,0,0,0,0,0,0,1
0,0,18,0,2,3,1,0,1,0,0,2,7,6,5,0,1,0,0,0,0,0,0,0,0,1
0,0,0,1,1,4,4,0,0,1,0,1,7,4,1,0,0,0,0,0,0,0,0,0,0,1
0,0,16,14,4,5,2,0,0,0,1,2,8,14,1,0,1,0,1,0,0,0,1,0,0,1
0,0,30,10,1,4,3,0,0,0,0,3,9,10,2,1,0,0,1,0,0,0,0,0,0,1
0,0,38,1,2,2,4,0,1,0,0,2,13,9,1,0,1,0,1,1,0,1,0,1,0,1
0,0,14,3,3,6,3,0,0,0,0,3,17,5,0,0,0,0,1,0,0,0,0,0,0,1
0,0,5,9,2,5,0,0,0,1,0,2,10,8,2,1,1,0,0,0,0,0,0,0,0,1
0,0,38,25,2,1,1,0,0,2,0,1,8,7,2,1,1,0,1,0,0,0,0,0,0,1
0,0,13,0,1,5,0,0,0,0,1,2,10,6,2,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,0,3,1,0,0,0,0,1,11,12,2,0,1,0,1,0,0,0,0,0,0,1
0,0,3,3,2,2,1,0,1,0,0,1,9,8,3,0,1,0,1,1,0,0,0,0,0,1
0,0,8,3,3,2,1,0,0,0,0,2,14,16,3,1,1,0,0,0,0,0,0,0,0,1
0,0,19,25,1,6,2,0,3,0,1,1,22,13,4,0,0,0,1,1,0,0,1,0,0,1
0,0,0,13,2,3,1,0,2,1,0,2,6,8,2,0,1,0,1,0,0,0,1,1,0,1
0,0,0,21,3,3,0,0,0,0,0,3,1,7,2,0,0,0,0,0,0,0,1,0,0,1
0,6,7,30,2,7,2,0,0,0,0,1,14,17,1,0,0,1,1,0,0,0,0,0,0,1
0,0,14,0,1,0,1,0,0,1,0,1,2,9,5,1,0,0,0,0,0,0,0,0,0,1
0,0,6,19,0,7,2,0,0,1,0,3,12,10,2,1,0,0,1,0,0,0,0,0,0,1
0,6,27,0,1,2,0,0,0,0,1,2,11,10,0,0,1,0,1,0,0,0,0,0,0,1
0,0,19,7,2,8,2,0,0,0,0,2,11,10,2,0,0,0,1,0,0,0,0,0,0,1
0,0,13,20,2,2,2,0,0,1,0,3,2,13,4,0,1,0,0,0,0,0,0,0,0,1
0,0,9,0,1,2,0,0,0,1,1,2,11,8,3,0,0,0,1,0,0,0,0,0,0,1
0,2,14,0,2,2,2,0,1,0,0,2,5,8,1,1,1,0,1,0,0,0,0,0,0,1
0,0,8,0,3,4,0,0,1,0,0,1,4,8,2,0,0,0,1,0,0,0,0,1,0,1
0,0,5,27,2,3,0,0,0,0,0,2,12,15,3,1,1,0,1,0,0,0,0,0,0,1
0,0,0,0,0,4,1,0,0,0,0,1,13,11,2,0,1,0,0,0,0,0,0,0,0,1
2,2,10,0,2,5,1,0,0,0,0,2,17,12,6,1,1,0,0,0,0,1,0,0,0,1
1,0,17,10,3,8,0,0,2,1,0,2,15,17,6,0,1,0,0,0,0,1,1,0,0,1
1,0,5,0,2,2,1,0,1,0,0,2,7,12,6,0,0,0,1,0,0,0,0,0,0,1
0,0,5,21,1,7,2,0,2,1,0,2,7,10,5,1,0,0,1,0,0,0,0,0,0,1
0,0,8,5,2,4,1,0,0,0,0,2,8,7,4,0,1,0,1,0,0,0,0,0,0,1
0,0,31,10,3,3,1,0,0,0,0,3,5,11,2,0,1,0,1,0,0,0,0,0,0,1
0,0,28,17,0,2,3,0,0,0,0,1,9,12,4,1,0,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,2,0,0,2,0,1,1,5,1,0,2,0,0,0,0,0,0,0,0,1
0,0,20,8,8,7,2,0,1,1,0,3,16,12,6,0,1,0,1,0,0,2,0,0,0,1
0,0,11,5,0,1,1,0,0,0,0,1,8,5,0,1,0,0,1,0,0,0,0,0,0,1
0,0,6,5,0,3,1,0,1,2,1,3,6,7,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,5,0,0,1,0,0,3,7,7,3,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,0,1,1,0,0,0,0,2,12,10,1,0,1,0,1,0,0,0,0,0,0,1
0,2,0,0,2,3,1,0,0,0,0,1,7,7,2,0,0,0,1,0,0,0,0,0,0,1
0,0,12,0,0,5,1,0,2,1,1,2,23,12,6,1,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,30,15,4,4,2,0,0,0,0,3,11,10,5,0,0,0,1,0,0,0,1,0,0,1
0,0,14,15,4,7,2,0,3,0,2,2,6,6,4,0,0,0,1,0,0,0,1,0,0,1
0,0,0,5,1,0,2,1,0,0,0,2,5,2,2,0,0,1,0,0,0,0,0,0,0,1
1,0,3,1,2,2,2,0,0,1,1,0,7,11,1,0,1,0,1,0,0,1,0,0,0,1
0,2,12,3,3,6,1,0,1,1,0,2,16,12,1,1,0,0,1,0,0,0,0,0,0,1
0,0,9,5,1,5,1,0,2,1,0,2,8,10,1,1,1,0,0,0,0,0,0,0,0,1
0,0,9,10,2,4,0,0,2,1,0,5,11,10,7,1,1,0,1,0,0,0,0,1,0,1
0,0,15,1,4,6,1,0,0,0,0,4,12,18,5,0,0,0,1,0,0,0,0,0,0,1
0,0,7,5,1,1,1,0,0,0,0,1,9,3,3,0,0,0,1,0,0,0,0,0,0,1
0,0,9,0,2,2,1,0,0,0,0,1,7,7,5,0,0,0,0,0,0,0,0,0,0,1
0,0,24,18,6,4,1,0,1,0,2,2,8,10,6,0,0,0,1,0,0,0,0,0,0,1
0,0,0,16,2,4,0,0,0,0,0,3,11,7,2,0,0,0,1,0,0,0,0,0,0,1
1,0,12,7,3,4,1,0,0,1,1,1,4,8,3,0,0,0,0,0,0,0,1,0,0,1
0,0,22,0,3,2,1,1,2,0,0,4,11,30,1,0,0,0,1,0,0,0,0,1,0,1
0,0,31,14,5,6,3,0,0,2,1,2,10,13,5,1,0,0,1,0,0,2,0,0,0,1
0,0,3,0,0,0,1,0,0,0,0,1,2,6,0,1,0,0,1,0,0,0,0,0,0,1
0,0,15,18,2,2,3,0,2,0,0,1,4,10,3,0,0,0,1,0,0,0,0,0,0,1
0,0,10,4,3,6,1,0,0,1,0,2,7,6,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,1,2,3,1,0,1,0,0,2,3,10,4,0,0,0,1,0,0,0,0,0,0,1
0,0,5,9,1,2,0,0,0,1,0,1,8,6,1,0,1,0,0,0,0,0,0,0,0,1
0,0,13,17,3,8,2,0,2,0,0,3,16,13,7,0,0,0,1,0,1,0,0,1,0,1
0,0,8,12,1,3,1,0,1,1,1,2,4,11,4,1,1,0,0,0,0,0,1,0,0,1
0,0,0,0,1,2,0,0,1,0,0,1,9,6,2,0,1,0,0,0,0,0,0,0,0,1
0,0,1,7,2,1,4,0,0,0,0,2,8,9,1,0,1,0,0,0,0,0,0,0,0,1
0,0,5,1,1,3,0,0,0,0,0,2,3,4,2,0,0,0,1,0,0,0,0,0,0,1
0,2,0,0,0,1,0,0,0,0,0,2,5,6,1,0,1,0,1,0,0,0,0,0,0,1
2,0,5,0,2,1,1,0,0,1,0,2,4,3,3,1,0,0,1,0,0,0,0,0,0,1
0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,5,9,5,6,1,0,2,1,1,2,2,10,3,1,0,0,0,0,0,0,0,0,0,1
0,0,19,13,4,6,2,0,1,0,0,1,11,14,3,0,0,0,0,1,0,0,1,0,0,1
0,0,10,3,4,2,4,0,0,0,0,1,8,6,3,1,0,0,1,0,0,1,0,0,0,1
0,0,7,0,1,6,0,0,0,1,0,2,18,10,3,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,2,0,1,0,0,0,0,2,8,15,0,0,1,0,0,0,0,0,0,0,0,1
0,0,25,0,0,3,1,0,0,1,0,2,10,13,5,1,0,0,1,0,0,0,0,0,0,1
0,0,13,14,5,4,3,0,1,0,0,3,11,15,4,0,0,0,1,1,0,0,0,0,0,1
0,0,10,16,2,1,1,0,1,1,0,2,10,9,5,1,1,0,0,0,0,0,0,0,0,1
0,0,9,0,1,4,1,0,1,0,2,4,4,5,4,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,2,5,1,0,0,2,0,1,10,6,3,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,1,0,1,4,9,2,1,1,0,0,0,0,0,0,0,0,1
0,1,0,10,2,2,2,0,1,0,1,1,18,15,0,0,1,0,0,0,0,0,0,0,0,1
0,0,38,13,3,3,4,0,0,0,0,1,12,12,3,0,0,0,1,0,0,0,1,0,0,1
0,0,16,1,2,5,2,0,1,1,0,2,12,10,3,0,0,0,1,0,0,0,0,0,0,1
0,0,14,0,1,1,3,0,1,0,0,2,9,11,1,0,1,0,1,0,0,0,0,0,0,1
0,0,29,3,1,3,0,0,0,0,0,1,15,13,3,0,0,0,1,0,0,0,0,0,0,1
0,0,5,6,1,1,1,0,0,0,0,2,8,11,0,0,1,0,1,0,0,0,0,0,0,1
0,1,11,0,4,7,1,0,0,0,0,2,5,4,3,1,1,1,0,0,0,1,0,0,0,1
0,0,38,5,2,3,2,0,1,0,0,3,20,10,7,1,1,0,1,0,0,0,0,0,0,1
0,0,12,0,1,3,1,0,1,1,2,1,4,14,4,0,0,0,1,0,0,0,0,0,0,1
0,0,9,0,1,1,1,0,1,0,0,3,12,16,3,1,1,0,0,0,0,0,0,0,0,1
0,0,0,5,1,6,2,0,3,2,0,1,5,9,3,0,1,0,0,0,0,0,0,0,0,1
0,1,16,0,2,2,3,1,1,0,0,2,5,14,3,0,0,0,0,0,0,0,0,0,0,1
0,0,31,14,5,6,2,0,0,2,1,2,11,19,5,1,1,0,0,0,0,0,0,0,0,1
0,0,12,0,8,3,1,0,1,0,0,2,7,20,4,0,0,0,1,0,0,0,0,1,0,1
2,2,43,17,3,5,2,0,1,0,0,2,15,9,2,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,2,3,0,0,0,0,0,2,7,6,3,1,0,0,0,0,0,0,0,0,0,1
0,0,17,0,0,2,3,0,0,0,0,1,5,3,2,0,0,0,1,0,0,0,0,0,0,1
0,0,32,5,2,4,3,0,1,0,0,2,5,8,3,0,0,0,0,0,0,0,0,0,0,1
0,6,0,14,5,5,1,0,0,1,0,3,15,18,5,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1,3,3,0,0,1,0,2,4,7,1,0,1,0,0,0,0,0,0,0,0,1
0,0,10,10,3,2,3,0,1,0,0,2,7,3,3,0,1,0,0,0,0,1,0,0,0,1
0,0,23,9,2,8,3,0,0,0,0,2,12,14,2,0,0,0,1,0,0,0,0,0,0,1
0,0,26,0,1,1,1,0,0,2,1,2,16,13,5,1,0,0,1,0,0,0,0,0,0,1
0,0,7,9,3,2,1,0,0,0,0,2,11,15,3,0,0,0,1,0,0,0,0,0,0,1
0,2,0,0,0,3,0,0,0,3,0,1,10,6,2,1,0,0,1,0,0,0,0,0,0,1
0,0,9,17,0,2,2,0,0,0,0,1,6,6,2,0,1,0,0,0,0,0,0,0,0,1
0,0,3,1,4,3,3,0,1,1,1,3,12,4,2,0,0,1,1,0,0,0,0,0,0,1
0,0,3,0,1,2,0,0,0,1,0,1,6,4,2,1,0,0,0,0,0,1,0,0,0,1
0,0,32,11,4,6,2,0,0,0,0,3,13,15,4,0,0,0,1,0,0,0,1,0,0,1
0,2,0,4,1,3,1,0,1,0,0,2,2,9,2,0,0,0,0,0,0,0,0,0,0,1
0,0,32,23,0,5,2,0,0,0,0,1,14,13,5,0,0,0,1,0,0,0,0,0,0,1
0,0,1,6,2,5,2,0,1,0,0,1,4,9,1,0,1,0,0,0,0,0,0,0,0,1
4,4,20,10,1,4,1,0,1,0,0,2,9,9,0,0,1,0,1,0,0,0,0,0,0,1
0,0,7,4,1,4,1,0,0,0,0,3,4,13,4,1,0,0,0,0,0,0,0,0,0,1
0,4,12,12,3,2,3,0,1,1,0,3,4,11,2,1,1,1,0,0,0,0,0,0,0,1
0,0,24,14,1,3,3,0,1,0,1,3,1,6,2,0,0,0,0,1,0,0,0,0,0,1
0,0,0,12,2,0,2,0,1,1,0,2,3,4,1,1,1,1,0,0,0,0,0,0,0,1
0,1,5,5,1,2,3,0,0,1,2,2,2,11,4,0,0,0,0,0,0,0,0,0,0,1
0,0,12,13,2,6,2,0,0,1,0,2,8,8,5,1,0,0,1,0,0,0,0,0,0,1
0,1,0,0,2,3,0,0,0,0,0,2,8,5,1,0,0,0,1,0,0,0,0,0,0,1
0,0,6,0,0,2,0,0,0,0,0,2,5,10,0,0,1,0,0,0,0,0,0,0,0,1
0,0,5,7,1,2,1,0,0,0,0,2,3,7,3,0,1,0,0,0,0,1,0,0,0,1
0,0,5,7,3,3,2,0,0,0,0,2,7,6,0,0,1,0,1,0,0,0,0,0,0,1
0,0,9,16,1,3,0,0,2,1,0,2,11,12,5,1,0,0,1,0,0,0,0,0,0,1
0,0,1,0,3,2,0,0,0,0,0,2,7,11,4,0,0,0,1,0,0,0,0,0,0,1
0,0,18,7,2,6,2,0,0,0,0,3,6,8,1,0,1,0,1,0,0,1,0,0,0,1
0,0,3,5,1,5,1,0,1,0,1,1,3,8,2,0,0,0,0,0,0,0,0,0,0,1
0,0,3,0,3,1,3,0,0,1,0,2,5,5,1,0,1,0,1,0,0,0,0,0,0,1
0,0,9,28,1,2,0,0,0,0,0,1,9,7,5,0,0,0,0,0,0,0,1,0,0,1
0,0,0,7,4,3,2,0,0,1,0,2,12,6,2,1,0,0,1,0,0,0,0,0,0,1
0,1,14,7,4,4,3,0,0,1,0,1,5,9,2,0,0,2,0,0,0,1,0,0,0,1
0,0,25,16,6,7,5,0,1,2,1,2,14,7,6,1,1,0,1,0,0,2,0,0,0,1
0,0,29,0,0,4,2,0,1,1,0,3,8,12,2,0,0,0,1,0,0,0,0,0,0,1
0,0,20,0,0,0,1,0,0,1,0,1,9,5,4,0,1,1,0,0,0,0,0,0,0,1
0,2,5,0,1,5,0,0,0,1,1,3,9,9,2,0,0,0,0,0,0,0,0,0,0,1
0,0,10,34,0,1,4,0,1,0,0,1,13,12,2,1,0,0,1,0,0,0,0,0,0,1
0,0,37,11,3,6,4,0,1,0,0,1,6,18,5,0,1,0,0,0,0,1,0,0,0,1
0,0,5,22,1,3,1,0,1,0,0,2,16,16,3,0,0,0,1,0,0,0,0,0,0,1
0,0,0,3,2,5,0,0,2,0,0,0,7,11,4,0,0,0,0,0,0,0,0,0,0,1
0,0,44,0,7,6,3,0,0,0,2,3,20,12,3,0,0,0,1,0,0,0,0,0,0,1
0,0,22,14,6,7,1,0,3,0,0,2,10,9,3,0,1,0,1,0,0,0,0,1,0,1
0,0,9,0,0,0,2,0,0,1,0,3,18,10,6,0,1,0,1,0,0,0,0,0,0,1
0,0,0,3,0,2,1,0,0,0,0,2,13,6,2,1,0,0,1,0,0,0,0,0,0,1
0,0,5,0,3,8,4,0,2,2,0,2,12,16,7,0,1,0,1,0,0,0,0,0,0,1
0,2,0,14,2,1,2,0,3,3,0,2,5,7,3,0,0,1,0,0,0,0,1,1,0,1
0,0,0,0,2,2,0,0,0,1,0,1,5,7,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,7,4,8,2,0,2,3,0,3,17,11,8,0,1,0,0,0,0,0,0,0,0,1
0,0,11,5,1,4,1,0,0,0,1,1,8,11,5,0,0,0,1,0,0,0,0,0,0,1
0,0,16,3,3,4,2,0,0,0,0,4,17,17,4,0,1,0,0,0,0,1,0,0,0,1
0,0,15,22,1,2,2,0,1,0,0,2,7,10,2,0,0,0,1,0,0,0,1,0,0,1
0,0,18,0,0,3,1,0,1,1,1,2,7,9,4,1,0,0,1,0,0,0,0,0,0,1
0,0,0,7,3,2,0,0,2,2,0,2,9,7,4,1,0,0,0,0,0,0,0,0,0,1
0,2,9,5,1,4,0,0,1,0,1,2,8,13,4,0,1,0,1,0,0,0,0,0,0,1
0,2,0,0,1,6,0,1,1,1,0,0,3,7,3,1,1,0,0,0,0,0,0,0,0,1
0,0,0,7,4,4,0,0,0,1,0,1,11,7,6,1,0,1,0,0,0,0,1,0,0,1
0,0,10,2,1,3,1,0,2,0,0,1,10,10,4,1,0,0,1,0,0,0,0,0,0,1
0,0,0,7,0,0,1,0,0,0,0,3,8,8,2,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1,8,4,1,0,1,0,0,0,0,0,0,0,0,1
0,0,5,0,3,4,1,0,0,1,0,1,8,9,2,0,0,0,1,0,0,0,0,0,0,1
0,0,10,0,1,3,1,0,0,1,1,2,8,4,2,0,1,0,0,0,0,0,0,0,0,1
0,0,44,0,5,4,1,0,1,3,2,2,13,14,7,1,0,0,1,1,0,1,0,0,0,1
4,8,0,0,3,6,0,0,1,0,0,2,7,5,2,0,0,0,1,0,0,0,0,0,0,1
0,0,10,9,4,3,0,0,0,0,0,1,5,6,3,1,1,0,0,0,0,0,1,0,0,1
0,0,10,0,2,2,1,0,0,0,0,2,7,8,1,0,0,0,1,0,0,0,0,0,0,1
0,0,34,10,3,4,2,0,1,1,0,1,10,10,2,1,0,0,1,0,0,0,1,0,0,1
0,0,0,0,1,3,1,0,1,0,1,1,6,5,2,0,1,0,0,0,0,0,0,0,0,1
0,0,7,7,3,6,0,0,0,0,2,3,5,15,6,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,1,0,0,6,4,2,0,1,0,0,0,0,0,0,0,0,1
0,0,5,3,3,3,2,0,0,1,0,1,7,11,3,0,0,0,1,0,0,1,0,0,0,1
0,0,9,3,4,6,2,1,0,1,0,2,6,15,3,0,0,1,0,0,0,1,0,0,0,1
0,0,6,7,3,4,1,0,0,1,1,2,7,9,1,0,1,0,0,0,0,0,0,0,0,1
0,0,19,11,7,10,4,0,0,1,1,3,23,14,5,1,1,0,1,0,0,1,0,0,0,1
0,0,18,0,2,5,2,0,2,0,1,2,11,10,0,0,0,0,1,0,0,0,0,0,0,1
0,0,12,1,1,6,1,0,0,1,0,3,14,19,0,1,0,0,1,0,0,0,0,0,0,1
0,2,0,0,0,1,0,0,0,0,0,1,7,3,1,0,0,0,0,0,0,0,0,0,0,1
0,0,15,12,2,3,2,0,1,1,1,3,5,10,5,1,0,0,1,0,0,0,0,0,0,1
0,0,24,15,2,7,3,0,1,1,1,1,8,12,4,1,0,0,1,0,0,0,0,0,0,1
0,1,17,12,2,4,2,0,2,2,0,1,5,10,5,1,0,0,1,0,0,0,0,1,0,1
0,2,0,17,3,7,0,0,1,1,0,4,8,8,2,0,0,0,1,0,0,0,0,0,0,1
0,0,0,13,2,2,0,0,0,0,0,2,9,5,1,0,1,0,0,0,0,0,0,0,0,1
0,4,11,35,3,5,0,0,2,0,0,2,7,12,2,0,0,1,0,0,0,0,2,0,0,1
0,2,0,0,2,1,0,1,1,1,0,2,9,9,4,0,0,1,0,0,0,0,0,0,0,1
0,0,5,1,1,3,2,0,0,0,1,2,7,11,3,0,0,0,0,0,0,0,0,0,0,1
0,0,12,7,1,2,1,0,0,0,0,2,7,6,3,1,1,0,0,0,0,0,0,0,0,1
0,0,22,26,2,3,3,0,0,0,0,2,19,12,0,0,0,0,1,0,0,1,1,0,0,1
0,0,27,22,4,8,2,0,3,0,3,2,5,7,2,0,0,0,1,0,0,0,0,0,0,1
0,0,21,5,0,5,2,0,2,0,1,3,18,15,4,0,0,0,1,0,0,0,0,0,0,1
0,0,19,6,2,3,0,0,0,2,0,1,8,4,4,1,1,0,1,0,0,0,0,0,0,1
0,0,10,9,1,1,2,0,0,0,0,2,3,5,4,0,0,0,1,0,0,0,0,0,0,1
0,0,5,1,0,2,0,0,0,0,0,3,5,11,1,0,1,0,1,0,0,0,0,0,0,1
0,0,14,3,1,3,3,1,0,1,0,1,3,7,1,0,1,1,0,0,0,0,0,0,0,1
0,0,34,17,2,9,3,0,0,1,1,2,18,8,1,0,1,0,1,0,0,0,0,0,0,1
0,0,0,12,2,4,1,0,2,0,1,2,6,9,2,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,3,2,0,0,0,1,0,2,10,5,0,0,0,0,1,0,0,0,0,0,0,1
0,0,14,0,2,1,2,0,1,1,0,1,10,6,2,0,1,0,0,0,0,0,0,0,0,1
0,0,21,0,3,4,1,0,0,1,0,1,7,7,2,0,2,0,0,0,0,0,0,0,0,1
0,0,39,11,3,5,3,0,2,1,1,2,7,16,6,1,1,0,1,0,0,0,0,0,0,1
0,0,19,0,3,7,0,0,2,1,0,3,19,21,5,1,1,0,1,0,0,0,0,0,0,1
0,0,27,26,2,3,3,0,1,0,0,0,15,11,1,0,1,0,0,0,0,0,1,0,0,1
0,0,28,13,3,5,3,0,1,0,1,3,11,12,3,0,0,0,0,0,1,0,0,0,0,1
0,0,18,26,1,5,1,0,1,1,0,2,18,13,5,1,0,0,1,0,0,0,1,0,0,1
0,17,15,12,4,7,3,0,1,1,0,3,9,12,5,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,3,3,2,0,1,0,0,1,5,7,1,0,1,0,1,0,0,0,0,0,0,1
0,0,9,0,3,3,2,1,1,1,2,3,6,10,4,0,1,0,1,0,0,0,0,0,0,1
0,0,0,11,0,0,2,0,0,0,0,3,13,16,6,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,2,1,1,0,0,0,0,1,8,2,2,0,0,0,1,0,0,0,0,0,0,1
0,2,7,0,1,2,2,0,0,1,0,2,12,10,1,0,1,0,0,0,0,0,0,0,0,1
0,0,10,14,0,4,0,0,0,1,0,2,10,8,2,1,1,0,1,0,0,0,0,0,0,1
0,0,19,5,5,9,2,0,1,0,0,2,15,24,6,0,0,0,1,0,0,0,0,0,0,1
0,0,12,7,1,2,1,0,0,0,0,1,11,10,1,0,1,0,0,0,0,0,0,0,0,1
0,0,12,8,3,2,1,0,1,1,0,2,5,3,5,0,0,0,1,0,1,2,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,3,7,2,0,1,0,0,0,0,0,0,0,0,1
0,3,7,5,1,0,1,0,1,0,0,2,5,5,2,0,1,0,0,0,0,0,0,1,0,1
0,0,0,15,1,3,0,0,2,1,0,2,4,7,2,0,1,0,0,0,1,0,0,0,0,1
0,0,0,9,2,2,1,0,1,0,0,2,11,7,2,0,0,0,1,0,0,0,1,0,0,1
0,0,5,0,2,6,1,0,0,0,0,2,28,17,3,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1,1,9,2,3,1,1,0,1,0,0,0,0,0,0,1
0,3,5,4,1,7,2,0,0,0,0,2,13,16,4,1,1,0,1,0,0,0,0,0,0,1
0,0,17,19,2,4,2,1,0,1,0,2,9,10,3,1,1,0,0,0,0,1,0,0,0,1
0,0,19,4,2,3,0,0,1,0,0,2,10,17,4,1,0,0,1,1,0,0,0,0,0,1
0,2,0,0,2,4,1,0,0,0,0,1,5,6,3,0,1,1,0,0,0,0,0,0,0,1
0,0,13,8,2,1,2,0,0,1,1,3,13,12,3,1,0,0,1,0,0,0,0,0,0,1
0,0,43,0,1,5,3,1,0,1,0,2,8,10,3,1,0,0,0,0,0,0,0,0,0,1
0,0,10,14,2,4,2,0,1,0,0,3,4,10,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0,0,2,4,1,0,0,0,0,2,7,3,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,2,2,0,0,0,0,1,2,7,3,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,9,0,1,0,0,0,0,1,0,2,7,5,2,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,2,3,0,0,0,0,0,3,6,5,3,0,0,0,0,0,0,0,0,0,0,1
0,0,11,0,3,5,2,0,0,0,0,2,5,5,3,0,0,0,0,0,0,0,0,0,0,1
0,0,5,0,2,5,0,0,1,0,1,2,5,9,2,0,0,0,0,0,0,0,0,0,0,1
0,2,19,27,2,2,0,0,0,3,0,2,18,15,7,0,0,0,1,0,0,0,1,0,0,1
0,0,0,5,1,3,2,0,0,1,0,2,5,8,1,0,1,0,1,0,0,0,0,0,0,1
0,0,28,18,6,9,4,0,2,0,1,2,0,11,3,0,0,0,1,0,1,1,2,0,1,1
0,0,5,4,4,1,3,0,0,3,0,2,12,5,3,1,1,0,1,0,0,0,1,0,0,1
0,0,14,5,4,5,2,0,0,1,0,2,5,7,4,1,1,0,1,0,0,1,1,0,0,1
0,0,0,0,0,1,0,0,0,0,0,2,5,6,3,0,0,0,0,0,0,0,0,0,0,1
0,0,21,5,1,2,1,0,0,0,0,0,7,10,2,0,0,0,0,0,0,0,0,0,0,1
0,0,17,9,4,2,3,0,0,0,0,4,19,17,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,8,1,3,0,0,1,0,0,3,8,8,4,0,0,0,1,0,1,0,0,0,0,1
0,1,0,5,1,0,0,0,1,1,0,2,7,4,5,0,1,1,0,0,0,0,0,1,0,1
0,0,13,15,1,4,1,0,1,0,0,1,18,11,4,1,0,0,1,0,0,0,1,0,0,1
0,0,5,0,2,4,0,0,0,2,1,0,3,4,4,0,0,0,1,0,0,0,0,0,0,1
0,3,0,0,2,2,0,0,1,0,0,0,3,6,2,0,0,0,1,0,0,0,0,0,0,1
0,0,34,16,4,4,4,0,0,1,0,3,13,17,4,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,2,0,0,0,1,1,0,10,6,1,1,0,0,1,0,0,0,0,0,0,1
0,0,36,25,3,1,5,0,0,0,0,3,21,7,1,0,0,0,0,0,0,0,2,0,0,1
0,0,3,7,1,7,0,0,0,0,0,3,5,8,2,0,1,0,1,0,0,0,0,0,0,1
0,0,5,0,3,2,1,0,1,0,0,1,7,10,2,0,0,0,1,0,0,0,0,0,0,1
0,4,0,5,4,4,0,0,0,0,0,1,5,5,0,0,1,0,0,0,0,0,1,0,0,1
0,0,5,17,4,7,2,0,0,0,1,1,7,7,5,1,1,1,0,0,0,0,1,0,0,1
0,0,29,1,2,3,2,0,0,0,1,2,13,8,2,0,0,0,1,0,0,0,0,0,0,1
0,0,10,0,0,3,3,0,1,0,0,1,9,3,2,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,2,2,1,0,1,2,0,2,7,8,1,1,1,0,0,0,0,0,0,0,0,1
0,0,23,23,1,5,1,0,1,0,0,2,23,14,4,0,0,0,1,0,0,1,0,0,0,1
0,0,24,15,3,3,0,0,1,3,1,2,23,12,2,1,1,0,0,0,0,0,1,0,0,1
